index,Rooms,Price,Postcode,BuildingArea,YearBuilt,Lattitude,Longtitude,index.1,zipcode,airbnb price mean,airbnb record count,airbnb weekly price_mean,airbnb monthly price mean,Price_log,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Rooms_0.0,Rooms_1.0,Rooms_2.0,Price_0.0,Price_1.0,Price_2.0,pca1_scaled,pca2_scaled,Type
7043,3,1000000.0,3084.0,111.0,1986.8,-37.7518,145.0768,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1295780270399634,-0.5733620088940091,h
7044,2,595000.0,3084.0,111.0,1986.8,-37.7587,145.0629,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.77451696572855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9083484644842532,-0.3873656312244228,t
7045,3,690000.0,3084.0,111.0,1986.8,-37.7529,145.065,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.838849090737256,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5950301847996416,-0.21050757563628889,u
7047,3,808000.0,3084.0,111.0,1986.8,-37.7537,145.0637,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.907411360774586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.17122564578363206,-0.3815518025254769,t
7048,4,1031000.0,3084.0,111.0,1986.8,-37.7523,145.0604,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.013258665283517,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.309632649453827,-0.5636013186009828,h
7049,2,600000.0,3084.0,55.8,1970.0,-37.7515,145.0649,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.778151250383644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9006984924851185,-0.3824533489274004,t
7050,3,655000.0,3084.0,3.0,1994.8,-37.7514,145.0689,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.816241299991783,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1258748893155675,-0.5772880273816254,h
7051,3,1195000.0,3084.0,159.0,1950.0,-37.7507,145.062,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.077367905284157,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1461636932328683,-0.5608674848716041,h
7052,3,850000.0,3084.0,131.8,2010.0,-37.7491,145.0702,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.929418925714293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.119259587140784,-0.5834639575067723,h
7053,4,830000.0,3084.0,111.0,1986.8,-37.7551,145.0646,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.919078092376074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.41501380295878915,-0.19888686518693274,u
7054,3,1076000.0,3084.0,111.0,1986.8,-37.749,145.0731,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.03181227133037,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1296458097615643,-0.5743522752380773,h
7055,4,1362000.0,3084.0,111.0,1986.8,-37.7446,145.0844,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.134177107576766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.309826290739496,-0.5631967055568042,h
7056,2,690000.0,3084.0,88.0,2010.0,-37.7489,145.07,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.838849090737256,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9185399034886275,-0.39788559113737504,t
7057,3,1375000.0,3084.0,115.0,1965.0,-37.7502,145.0605,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.138302698166282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.139397096653149,-0.5668813973728308,h
7058,3,1400000.0,3084.0,109.0,1952.0,-37.74800000000001,145.0625,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.146128035678238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1452759691140089,-0.5622378180033355,h
7059,2,475000.0,3084.0,68.0,1974.0,-37.7502,145.069,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,5.676693609624866,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.668721898845651,-0.21279459938580583,u
7060,3,1030000.0,3084.0,357.0,2017.0,-37.7501,145.0822,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.012837224705172,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1163535342581927,-0.5847113404124819,h
7061,3,1455000.0,3084.0,177.8,1905.0,-37.7509,145.0679,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.162862993321926,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.9146470632241115,1.0439888748440216,h
7062,3,1125000.0,3084.0,125.0,1950.0,-37.7502,145.0718,71.0,3084.0,127.20833333333331,72.0,1128.75,2298.0,6.051152522447381,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.146139381984754,-0.5601020894129826,h
7064,3,1605000.0,3079.0,117.0,1950.0,-37.7741,145.0506,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.205475036740891,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8938206062556215,1.0305556910153397,h
7065,2,470000.0,3079.0,65.0,1960.0,-37.7713,145.0499,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,5.672097857935717,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6629660891545464,-0.20427567639708152,u
7066,3,2150000.0,3079.0,111.0,1986.8,-37.7767,145.0592,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.332438459915605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8772446154917393,1.0178615550499734,h
7067,4,1740000.0,3079.0,249.0,1960.0,-37.7759,145.063,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.2405492482826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0695137874155667,1.0394866860766703,h
7068,4,1660000.0,3079.0,315.0,1950.0,-37.7679,145.0673,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.220108088040055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.074271278513703,1.0418750002514912,h
7069,3,1260000.0,3079.0,166.6,1998.0,-37.7749,145.0568,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.1003705451175625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6005314537461081,-0.21039965693475174,u
7070,4,2200000.0,3079.0,247.0,1935.0,-37.7689,145.0665,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.342422680822207,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.0808978886900933,1.0477447585461621,h
7071,2,485000.0,3079.0,111.0,1986.8,-37.7699,145.0581,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,5.685741738602264,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6748994433132207,-0.21408701947834882,u
7072,3,1651000.0,3079.0,191.8,1947.0,-37.7749,145.0549,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.217747073262793,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8952326209077235,1.032316947707405,h
7073,4,1875000.0,3079.0,318.0,1975.0,-37.7719,145.0582,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.273001272063738,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.062960591321119,1.0324066669186704,h
7075,3,1050000.0,3079.0,165.0,2012.0,-37.772,145.0538,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,6.021189299069938,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.1595328433795262,-0.38781917664497073,t
7076,1,405000.0,3079.0,110.4,1960.0,-37.7767,145.0543,67.0,3079.0,125.47368421052632,38.0,514.9,1875.0,5.607455023214668,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1421656879131303,-0.16720430192914681,u
7077,3,551000.0,3047.0,121.0,1955.0,-37.6885,144.9092,40.0,3047.0,63.85714285714285,21.0,475.0,,5.741151598851785,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9723820252344808,-1.3200678911152888,h
7078,3,350000.0,3047.0,110.0,1950.0,-37.6866,144.9086,40.0,3047.0,63.85714285714285,21.0,475.0,,5.544068044350276,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9746587703384471,-1.3186563532075841,h
7079,2,280000.0,3047.0,111.0,1986.8,-37.6859,144.9164,40.0,3047.0,63.85714285714285,21.0,475.0,,5.447158031342219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.845858902323357,-0.9754143734816397,u
7080,3,425000.0,3047.0,90.0,1975.0,-37.687,144.9084,40.0,3047.0,63.85714285714285,21.0,475.0,,5.628388930050312,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9634119923880868,-1.3281581945739305,h
7081,3,537000.0,3047.0,111.0,1986.8,-37.6876,144.9095,40.0,3047.0,63.85714285714285,21.0,475.0,,5.729974285699556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9581282828676612,-1.3324244590375818,h
7082,3,600000.0,3047.0,173.0,1960.0,-37.6904,144.9121,40.0,3047.0,63.85714285714285,21.0,475.0,,5.778151250383644,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9701523518068416,-1.3212506157447255,h
7083,3,460000.0,3047.0,92.0,1960.0,-37.6889,144.9109,40.0,3047.0,63.85714285714285,21.0,475.0,,5.662757831681574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9700967968561094,-1.3217456983537612,h
7084,3,611000.0,3047.0,93.0,1966.0,-37.6862,144.91299999999995,40.0,3047.0,63.85714285714285,21.0,475.0,,5.786041210242554,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9674730836182048,-1.324477651389072,h
7085,3,495000.0,3047.0,92.0,1965.0,-37.6878,144.9112,40.0,3047.0,63.85714285714285,21.0,475.0,,5.694605198933568,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9678809539693776,-1.323887776151204,h
7086,2,472500.0,3047.0,88.0,1960.0,-37.6909,144.9136,40.0,3047.0,63.85714285714285,21.0,475.0,,5.674401812845281,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.109407652843653,-1.3279391486977605,h
7087,3,421000.0,3047.0,111.0,1986.8,-37.6864,144.9111,40.0,3047.0,63.85714285714285,21.0,475.0,,5.624282095835668,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9581580073897655,-1.332557288392753,h
7088,3,480000.0,3083.0,110.0,2004.0,-37.7133,145.0374,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.681241237375588,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7747692604453208,-0.9576420905242143,u
7089,3,980000.0,3083.0,165.0,1960.0,-37.7143,145.039,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.991226075692495,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9695848780210137,-1.3040776500740636,h
7091,2,731000.0,3083.0,111.0,1986.8,-37.717,145.0312,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.86391737695786,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1220173875235953,-1.3213480953584626,h
7092,4,610000.0,3083.0,120.0,1970.0,-37.7126,145.03,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.785329835010767,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1451581256785914,-1.2979988429184184,h
7093,2,380000.0,3083.0,55.8,1970.0,-37.715,145.043,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.57978359661681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.839071453003198,-0.950650286443553,u
7094,3,690000.0,3083.0,111.0,1986.8,-37.7174,145.0361,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.838849090737256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9574253559121384,-1.3139023091321007,h
7095,3,607500.0,3083.0,153.0,1970.0,-37.7125,145.0306,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.78354628227035,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9651278562127852,-1.3090977937959658,h
7096,2,705500.0,3083.0,132.0,1950.0,-37.7159,145.0389,70.0,3083.0,84.13793103448276,87.0,702.5,2291.5,5.848497018090367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1054576330753414,-1.3068063288876677,h
7097,2,677200.0,3012.0,179.0,2011.0,-37.8115,144.8763,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.830716949436898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.908102040430712,-0.9630896284049555,h
7098,3,1155000.0,3012.0,123.0,1915.0,-37.8108,144.8819,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.062581984228163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2143667508242917,-0.919120825011224,h
7099,3,817000.0,3012.0,105.0,1940.0,-37.8046,144.8831,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.912222056532416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.203284162724031,-0.9300296151655397,h
7100,3,1035000.0,3012.0,145.0,1920.0,-37.8118,144.8801,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.014940349792937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2121240348559645,-0.9209565609901568,h
7101,2,677500.0,3012.0,89.0,1915.0,-37.8083,144.8841,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.830909299546443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8650616949392615,-0.9264206893947865,h
7102,1,630000.0,3012.0,111.0,1986.8,-37.8118,144.8783,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.799340549453582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.37645074326954875,-0.9182139086902467,h
7103,3,760000.0,3012.0,114.0,1950.0,-37.8123,144.8805,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.880813592280791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1986195936660315,-0.9322986661801713,h
7104,2,730000.0,3012.0,130.0,1900.0,-37.8058,144.8846,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.863322860120456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8582252547547087,-0.9211978117052931,h
7105,1,750000.0,3012.0,107.0,1940.0,-37.8086,144.8824,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.8750612633917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35538304521707104,-0.900674434286615,h
7106,2,440000.0,3012.0,74.0,2008.0,-37.8083,144.8775,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.643452676486188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6313757960261017,-0.5989448507499119,u
7107,2,685000.0,3012.0,219.0,1890.0,-37.8068,144.8782,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.835690571492425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8536642894435293,-0.9176840257776715,h
7108,3,967500.0,3012.0,111.0,1986.8,-37.812,144.8804,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.985650973690949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1821161839686767,-0.9464626231712514,h
7110,3,1340000.0,3012.0,132.0,1915.0,-37.8079,144.8825,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.127104798364807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2144481190206893,-0.9197367902513138,h
7111,4,925000.0,3012.0,4.0,1948.0,-37.8039,144.8849,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.9661417327390325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3796687196656452,-0.921989210472085,h
7112,2,270000.0,3012.0,111.0,1986.8,-37.8096,144.874,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.431363764158987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.6218566767611273,-0.5908327183328074,u
7113,4,1275000.0,3012.0,172.0,1910.0,-37.8078,144.8825,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.105510184769974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3968091995603293,-0.9066833345788621,h
7114,3,925000.0,3012.0,100.0,1920.0,-37.8085,144.8802,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,5.9661417327390325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.212153737154749,-0.921735489813661,h
7115,4,1336000.0,3012.0,109.0,1920.0,-37.8066,144.8811,11.0,3012.0,112.63157894736842,76.0,518.0,2335.0,6.125806458139527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.3922810210799803,-0.9109459458964011,h
7117,4,1100000.0,3163.0,160.0,1990.0,-37.8958,145.0696,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.041392685158225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0424713787908497,1.066903381195512,t
7118,4,1500000.0,3163.0,108.0,1935.0,-37.8918,145.0769,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.176091259055681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7737662172429922,2.4821388998168006,h
7119,3,1470000.0,3163.0,111.0,1986.8,-37.8868,145.0688,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.167317334748176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5705841539912622,2.449265680311063,h
7120,3,1160000.0,3163.0,172.0,2000.0,-37.9043,145.0622,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.064457989226918,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1422807289701243,1.0532372034228341,t
7121,3,1100000.0,3163.0,206.8,2005.0,-37.9017,145.0739,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.041392685158225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14441788512188877,1.0518049568584584,t
7122,3,820000.0,3163.0,107.0,1925.0,-37.8968,145.075,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.913813852383717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8497775168501355,0.8887703505644812,h
7123,2,690000.0,3163.0,111.0,1986.8,-37.8927,145.0691,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.838849090737256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.215594909696613,1.0492894058810984,t
7124,2,740000.0,3163.0,89.0,1980.0,-37.8955,145.07299999999995,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.869231719730976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.978913076155236,1.224001991021596,u
7125,3,975000.0,3163.0,109.0,1975.0,-37.8936,145.0709,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.989004615698537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8971499256032895,1.232194311751544,u
7126,3,1060000.0,3163.0,130.0,1957.0,-37.9027,145.0684,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.02530586526477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8353035755704967,0.8773029786451184,h
7127,2,680000.0,3163.0,94.0,1975.0,-37.8936,145.0725,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.832508912706237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.976618130552535,1.2254298256467193,u
7128,2,825000.0,3163.0,86.0,1968.4,-37.898,145.0734,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.9164539485499255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.9737742237532525,1.2290584810446947,u
7129,3,1430000.0,3163.0,163.0,1960.0,-37.8991,145.0686,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.155336037465061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8340835636780686,0.8753500900643404,h
7130,2,435000.0,3163.0,55.8,1970.0,-37.8875,145.0676,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.638489256954637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2496915758368718,0.8617797993473221,h
7131,3,1370000.0,3163.0,168.0,1954.0,-37.8959,145.0736,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,6.136720567156407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8368600773348918,0.8773614758547884,h
7132,2,605000.0,3163.0,72.0,2013.0,-37.8882,145.0666,137.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,5.781755374652469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.9935577502270823,1.2090804035595373,u
